year,county,state,production
2008,St. Charles County,MO,1662
2008,Boulder County,CO,46206
2008,Arapahoe County,CO,30000
2008,El Paso County,CO,8876
2008,La Plata County,CO,8776
2008,Summit County,CO,1960
2008,Gilpin County,CO,160
2008,Larimer County,CO,543955
2008,Adams County,CO,88
2008,Garfield County,CO,1035
2008,Jefferson County,CO,1755
2008,Eagle County,CO,450
2008,Denver County,CO,8986
2008,Mesa County,CO,1898
2008,Montezuma County,CO,200
2008,Alamosa County,CO,500
2008,LaPorte County,IN,740
2008,Hamilton County,IN,714
2008,Marion County,IN,5950
2008,Dearborn County,IN,50
2008,Tippecanoe County,IN,763
2008,Allen County,IN,1862
2008,Floyd County,IN,508
2008,Johnson County,IN,1400
2008,Monroe County,IN,4900
2008,Clark County,NV,8260
2008,Washoe County,NV,5174
2008,Pima County,AZ,2352
2008,Coconino County,AZ,1590
2008,Maricopa County,AZ,19951
2008,Mohave County,AZ,1102
2008,Yavapai County,AZ,5181
2008,Wibaux County,MT,72
2008,Missoula County,MT,34650
2008,Ravalli County,MT,1654
2008,Gallatin County,MT,4708
2008,Lake County,MT,650
2008,Flathead County,MT,1404
2008,Cascade County,MT,5797
2008,Yellowstone County,MT,3897
2008,Oklahoma County,OK,2829
2008,Tulsa County,OK,533
2008,Cleveland County,OK,300
2008,Rock Island County,IL,750
2008,Cook County,IL,4966
2008,DuPage County,IL,8570
2008,Des Moines County,IA,750
2008,Polk County,IA,548
2008,Page County,IA,60
2008,Scott County,IA,200
2008,Lee County,IA,60
2008,Iowa County,IA,2067
2008,Linn County,IA,595
2008,Worth County,IA,58
2008,Wake County,NC,6871
2008,New Hanover County,NC,1350
2008,Buncombe County,NC,517480
2008,Cumberland County,NC,114
2008,Mecklenburg County,NC,110
2008,Catawba County,NC,943
2008,Dare County,NC,800
2008,Guilford County,NC,6800
2008,Henderson County,NC,669784
2008,Orange County,NC,1488
2008,Montgomery County,TN,875
2008,Davidson County,TN,7649
2008,Shelby County,TN,791
2008,Knox County,TN,1400
2008,Sevier County,TN,3115
2008,Nelson County,VA,889
2008,Virginia Beach city,VA,1032
2008,Richmond city,VA,4000
2008,Portsmouth city,VA,4000
2008,Charlottesville city,VA,400
2008,Jefferson County,KY,1850
2008,St. Louis County,MN,49
2008,Ramsey County,MN,83160
2008,Hennepin County,MN,1851
2008,Salt Lake County,UT,32535
2008,Grand County,UT,5250
2008,Carbon County,UT,400
2008,Weber County,UT,979
2008,Davis County,UT,650
2008,Suffolk County,MA,1965200
2008,Middlesex County,MA,1900
2008,Essex County,MA,2200
2008,Nantucket County,MA,4000
2008,Plymouth County,MA,1147
2008,Hampshire County,MA,800
2008,Dukes County,MA,1320
2008,Worcester County,MA,18370
2008,New Haven County,CT,1780
2008,New London County,CT,3100
2008,Hamilton County,OH,5715
2008,Franklin County,OH,3626
2008,Cuyahoga County,OH,137838
2008,Lake County,OH,950
2008,Summit County,OH,390
2008,Washington County,OH,448
2008,Lucas County,OH,700
2008,Scioto County,OH,150
2008,Ottawa County,OH,16
2008,Union County,NJ,500
2008,Essex County,NJ,1763
2008,Camden County,NJ,10648
2008,Morris County,NJ,3900
2008,Middlesex County,NJ,618
2008,Sussex County,NJ,300
2008,Mercer County,NJ,1231
2008,Newport County,RI,900
2008,Washington County,RI,200
2008,Providence County,RI,1090
2008,Lawrence County,SD,150
2008,Pennington County,SD,500
2008,Sussex County,DE,75022
2008,New Castle County,DE,200
2008,Talbot County,MD,300
2008,Howard County,MD,600
2008,Anne Arundel County,MD,692
2008,Montgomery County,MD,1146
2008,Lancaster County,NE,12088
2008,Platte County,NE,174
2008,Douglas County,NE,50
2008,Sarpy County,NE,26
2008,Taos County,NM,246
2008,Santa Fe County,NM,6173
2008,Torrance County,NM,1800
2008,Sandoval County,NM,1175
2008,Eddy County,NM,200
2008,Merrimack County,NH,350
2008,Rockingham County,NH,20414
2008,Carroll County,NH,4000
2008,Grafton County,NH,3334
2008,Fulton County,GA,53768
2008,Chatham County,GA,1217
2008,Clarke County,GA,11977
2008,Honolulu County,HI,1324
2008,Orleans Parish,LA,776
2008,Windsor County,VT,76000
2008,Bennington County,VT,200
2008,Addison County,VT,28000
